transaction_id,booking_ref,partner_id,user_id,created_at,ingest_ts,amount,currency,status,payment_method,gateway,retry_count,error_code,notes,processing_ms
TXN00000137,BKG0013518,PRT0012,72d69c13-1e89-48e5-9e02-20956947689e,2025-03-15 02:42:18,2025-03-15 02:46:15,730.51,BRL,pending,pix,,1,,ok,6410
TXN00000138,BKG0007745,PRT0007,06092534-2444-4fcc-ba89-a343528bd5e9,2025-02-15 01:00:11,2025-02-15 01:00:50,1158.19,BRL,confirmed,pix,adyen,1,TIMEOUT,manual_review,12134
TXN00000139,BKG0001401,PRT0010,76149e05-a1b0-4863-8d35-a089526d5521,2025-03-21 19:04:21,2025-03-21 19:04:30,338.86,CLP,pending,pix,adyen,1,,ok,2666
TXN00000140,BKG0017867,PRT0013,30898f1e-0a8c-426f-9b49-17df7148f990,2024-11-14 09:18:43,2024-11-14 09:19:21,998.62,CLP,cancelled,credit_card,,4,,,3199
TXN00000141,BKG0017201,PRT0019,fb2e6df5-def5-4021-a15d-3c1a7bb9a616,2025-01-28 19:38:09,2025-01-28 19:42:49,1530.82,ARS,failed,credit_card,,2,,retry,920
TXN00000142,BKG0007889,PRT0009,c8aec10e-51b1-4bf8-ae14-8fa4e701d660,2024-12-14 12:40:50,2024-12-14 12:40:54,1358.03,CLP,confirmed,credit_card,,0,E002,manual_review,6819
TXN00000143,BKG0008632,PRT0014,e097ad97-5d61-475f-8416-96ab842c05a4,2025-02-28 09:45:30,2025-02-28 09:48:53,1575.42,CLP,confirmed,credit_card,,4,,,4590
TXN00000144,BKG0011131,PRT0010,addce422-44ae-42c3-8ca7-1e05f9912d4a,2024-11-11 12:14:17,2024-11-14 07:14:17,1128.5,ARS,Confirmed,pix,pagseguro,0,TIMEOUT,retry,3720
TXN00000145,BKG0000351,PRT0010,4b2e6b23-9104-44e6-971d-5e43aeacc5e8,2024-10-22 00:28:07,2024-10-22 00:30:37,489.41,USD,completed,credit_card,stripe,4,,manual_review,12863
TXN00000146,BKG0000119,PRT0014,7f01d4ff-5674-4d94-9458-ddce7b1b8f88,2024-10-24 03:32:40,2024-10-24 03:36:00,1570.64,ARS,CONFIRMED,boleto,stripe,2,E002,retry,2464
TXN00000147,BKG0002274,PRT0016,8ed19070-885f-4a6c-871c-c288016ea4c7,2024-11-25 21:47:06,2024-11-25 21:47:31,509.35,USD,CONFIRMED,credit_card,adyen,0,E003,ok,5003
TXN00000148,BKG0004139,PRT0017,9f755925-16b1-4242-bc0b-90e9176816d9,2025-01-25 15:59:32,2025-01-31 18:59:32,87.43,USD,cancelled,credit_card,,,,retry,12772
TXN00000149,BKG0002638,PRT0013,5f80afbd-ef41-45ca-b5b5-d2b70d7d5685,2025-03-24 13:47:35,2025-03-24 13:50:49,994.83,USD,completed,debit_card,,0,,retry,6890
TXN00000150,BKG0009055,PRT0003,,2024-12-07 00:07:32,2024-12-07 00:08:54,100.76,ARS,cancelled,boleto,,,E002,retry,3649
TXN00000151,BKG0015658,PRT0012,635133f4-3551-4da4-9e76-24c9111eae1c,2024-11-04 03:14:18,2024-11-04 03:14:36,366.3,CLP,confirmed,debit_card,cielo,0,E003,,9151
TXN00000152,,PRT0018,673a6e37-b951-4c88-a9f0-378b26e3b6e2,2024-11-01 15:44:27,2024-11-01 15:44:29,917.44,USD,CONFIRMED,pix,,3,E002,retry,10746
TXN00000153,BKG0017387,PRT0002,79b986df-13bc-40ee-a64a-14a28a4ae4bf,2024-12-16 03:43:07,2024-12-16 03:43:22,1481.8,CLP,completed,boleto,,3,E002,,349
TXN00000154,BKG0010997,PRT0015,1794b665-c5d7-4630-9084-acd06362c668,2025-03-09 22:24:32,2025-03-09 22:28:37,1373.9,USD,failed,credit_card,pagseguro,4,TIMEOUT,,2954
TXN00000155,BKG0006414,PRT0010,27d298de-ffa8-4169-850f-c30ff6b528b6,2025-01-30 18:22:46,2025-01-30 18:24:22,1657.84,BRL,confirmed,credit_card,pagseguro,4,,manual_review,10544
TXN00000156,BKG0015074,PRT0020,e6c2eb71-bcdb-46ca-a20b-616fad0520b7,2025-02-25 12:34:17,2025-02-25 12:34:30,153.82,USD,CONFIRMED,debit_card,adyen,0,E003,,4256
TXN00000157,BKG0011727,PRT0017,ea3a48b4-2fd3-4445-a672-388b5fcddfe0,2025-01-08 17:29:15,2025-01-08 17:29:28,1914.38,CLP,confirmed,pix,cielo,2,E001,,1459
TXN00000158,BKG0005575,PRT0013,a24a7777-dee2-4335-9d49-b95f87226a7c,2024-11-30 00:25:19,2024-11-30 00:26:43,463.11,CLP,pending,,,3,,ok,7554
TXN00000159,BKG0012680,PRT0013,460ad4dd-7577-469d-81d8-c090b3d68f37,2025-02-26 02:22:34,2025-03-04 23:22:34,1079.9,CLP,cancelled,,,0,TIMEOUT,ok,515
TXN00000160,BKG0013036,PRT0013,c1f35c74-8964-4273-8a20-a9339d47deff,2025-02-01 12:03:13,2025-02-01 12:08:08,977.42,BRL,CONFIRMED,debit_card,,4,E002,,1544
TXN00000161,BKG0012271,PRT0016,84c4f023-09b4-4ab0-9704-3b165cad1899,2025-01-28 08:43:13,2025-01-28 08:45:22,1636.33,CLP,completed,,stripe,0,E002,,4220
TXN00000162,BKG0010531,PRT0015,5d387556-d850-4701-9aa2-29316489718e,2025-02-21 23:00:11,2025-02-21 23:00:38,765.28,CLP,pending,debit_card,,1,E003,retry,2770
TXN00000163,BKG0007574,PRT0009,d29b62c2-09ec-4d6b-8581-26a4581d12ee,2024-10-16 11:34:49,2024-10-16 11:37:48,336.1,CLP,failed,credit_card,cielo,,E003,retry,1379
TXN00000164,BKG0016425,PRT0017,,2024-12-20 05:29:34,2024-12-20 05:33:40,1467.41,ARS,CONFIRMED,credit_card,cielo,3,E003,,9400
TXN00000165,BKG0008409,PRT0018,ca26b4e9-b01f-45cb-afba-87af69e9cef6,2024-12-01 02:37:32,2024-12-01 02:40:33,277.08,USD,confirmed,pix,stripe,1,,,13694
TXN00000166,BKG0007082,PRT0013,baec59fd-fa76-449b-8ede-f6fc9524aaff,2024-11-06 13:00:45,2024-11-06 13:02:11,1397.22,ARS,failed,debit_card,stripe,0,TIMEOUT,"{""legacy_id"": 84907}",7301
TXN00000167,BKG0017427,PRT0003,,2025-03-28 20:39:29,2025-03-28 20:43:07,1239.15,CLP,completed,pix,adyen,1,E003,ok,
TXN00000168,BKG0004484,PRT0018,f2a359d0-fcc4-4880-874b-73d1079d6a2e,2025-02-04 02:15:43,2025-02-04 02:17:20,985.53,USD,confirmed,credit_card,adyen,1,E002,,10696
TXN00000169,BKG0009139,PRT0016,6c0c4191-0000-451c-a19e-7ab317ae83b4,2024-12-10 22:26:26,2024-12-10 22:26:35,266.09,USD,confirmed,boleto,stripe,4,E003,,5369
TXN00000170,BKG0003965,PRT0010,861275c2-2bd5-4e7f-8ed9-9a607c6beada,2024-10-14 09:22:56,2024-10-14 09:26:45,1466.71,ARS,confirmed,,,0,,ok,3273
TXN00000171,,PRT0010,cc12c9c7-9de5-441c-a2bf-37df7b59f67f,2025-02-05 15:29:09,2025-02-05 15:31:08,1361.94,CLP,Confirmed,pix,stripe,0,,ok,
TXN00000172,BKG0005521,PRT0005,e7d503cb-1602-4819-aafb-77983afc6189,2025-01-30 23:30:08,2025-01-30 23:31:46,707.77,CLP,completed,,cielo,2,,ok,1669
TXN00000173,BKG0008555,PRT0017,5ec3677a-0b71-41fb-be24-db32156b121f,2025-03-09 06:43:07,2025-03-09 06:43:59,1325.02,BRL,CONFIRMED,,stripe,0,TIMEOUT,manual_review,8951
TXN00000174,BKG0017513,PRT0013,d8370218-52ec-4e6f-a1ba-4d38185cf3bc,2025-02-13 10:55:22,2025-02-13 10:56:08,390.93,CLP,cancelled,boleto,,2,E001,manual_review,13476
TXN00000175,BKG0001823,PRT0003,91f085ed-40f6-4dbf-940f-e2e2b90183a0,2025-01-11 03:21:14,2025-01-11 03:26:01,1618.79,ARS,confirmed,debit_card,pagseguro,0,E003,,5605
TXN00000176,BKG0001249,PRT0012,6c9aef13-d3e4-4933-baa7-35d6da411104,2024-10-19 21:25:58,2024-10-19 21:27:24,272.91,CLP,completed,,stripe,0,E002,,12100
TXN00000177,BKG0006492,PRT0004,a8960b81-2d4f-4cab-ae5f-a7b37091e6f2,2025-02-28 01:51:26,2025-02-28 01:52:47,106.56,BRL,CONFIRMED,pix,cielo,,TIMEOUT,,14721
TXN00000178,BKG0013222,PRT0013,63edde17-099e-4602-866a-968575789c25,2025-02-12 06:56:35,2025-02-12 06:58:09,608.13,ARS,pending,debit_card,cielo,2,,manual_review,4608
TXN00000179,BKG0015652,PRT0001,51432885-3f97-4ff9-bccd-b1aa857ffb83,2024-10-21 14:46:53,2024-10-21 14:47:45,1627.67,USD,CONFIRMED,debit_card,adyen,0,E001,manual_review,1160
TXN00000180,BKG0009467,PRT0010,986307ae-96ae-40b1-97d6-b27459656ed9,2025-01-31 07:09:12,2025-01-31 07:13:36,749.68,BRL,pending,debit_card,pagseguro,3,E003,retry,3647
TXN00000181,BKG0013403,PRT0004,beaf14bd-d7e2-43c3-8b12-2182e3f76fc3,2025-03-11 20:38:46,2025-03-11 20:42:45,149.79,USD,failed,boleto,adyen,1,E001,manual_review,745
TXN00000182,BKG0003317,PRT0013,411b9a71-164d-444c-9e0f-a052af712009,2025-03-10 00:30:33,2025-03-10 00:32:33,1349.52,BRL,CONFIRMED,,pagseguro,3,,,13493
TXN00000183,BKG0009241,PRT0014,ecd8257d-5a66-4461-80e0-5a611a8fab89,2025-03-27 19:58:04,2025-03-27 20:00:35,1815.63,CLP,confirmed,pix,cielo,1,E002,,9327
TXN00000184,BKG0009602,PRT0004,9e869ac1-4819-47fd-89ea-584e42a2073b,2025-01-09 16:38:06,2025-01-09 16:41:09,1205.93,USD,failed,pix,,3,TIMEOUT,manual_review,2295
TXN00000185,BKG0002535,PRT0012,73daaaff-f902-48e5-bf67-494cb745c278,2025-03-11 18:38:32,2025-03-11 18:42:11,1305.58,USD,completed,,cielo,4,E002,,1713
TXN00000186,BKG0004854,PRT0001,42001443-f867-4a7d-bfae-d4597993c98a,2024-12-01 03:31:32,2024-12-01 03:32:07,1961.82,USD,cancelled,,,0,TIMEOUT,,9222
TXN00000187,BKG0008483,PRT0003,3913a990-b676-4e64-87d8-1c85a908511d,2024-10-19 22:23:31,2024-10-19 22:24:48,209.0,BRL,Confirmed,pix,adyen,1,E002,,6833
TXN00000188,,PRT0020,d867d6dd-2375-4e0e-b922-98d976b429f1,2025-03-15 12:27:57,2025-03-15 12:30:41,1096.95,CLP,Confirmed,credit_card,,0,,,2234
TXN00000189,BKG0006905,PRT0006,7f7979f5-946c-4b49-bc0f-8b11285a7a2a,2025-02-17 01:50:56,2025-02-17 01:53:49,282.9,ARS,Confirmed,credit_card,adyen,3,E003,,2604
TXN00000190,BKG0015004,PRT0013,60ea320e-73b7-4cd8-aec6-1abfa1126df5,2025-03-07 01:26:14,2025-03-07 01:28:35,542.17,USD,failed,,adyen,3,E002,,974
TXN00000191,BKG0001740,PRT0001,5ced2f49-fab1-4bc5-9f98-ae4476402a62,2024-11-07 13:12:42,2024-11-07 13:16:09,1393.99,CLP,pending,pix,,0,,,4722
TXN00000192,BKG0016694,PRT0014,497d7dca-dd81-43ba-9acb-36ca9545896f,2024-12-12 07:10:33,2024-12-12 07:11:24,326.98,ARS,failed,debit_card,,1,,,3355
TXN00000193,BKG0012550,PRT0012,e8dec144-2093-4e25-a0d7-24d7b72c48f8,2024-12-18 07:13:26,2024-12-18 07:14:23,314.78,ARS,failed,pix,,2,,,5365
TXN00000194,BKG0004984,PRT0011,dcd4b47f-aed6-470c-b9e1-d32954973553,2025-03-10 00:57:54,2025-03-10 01:01:42,893.94,USD,completed,debit_card,adyen,0,,,4432
TXN00000195,BKG0009790,PRT0009,a42e32fe-b548-413d-b3a0-36dd7f8f163e,2024-11-15 09:30:11,2024-11-15 09:33:14,1897.11,ARS,cancelled,credit_card,cielo,1,E003,,4738
TXN00000196,BKG0010872,PRT0004,0827fd27-da36-48c0-8eea-ca8011ee1a21,2025-01-16 22:41:54,2025-01-16 22:42:10,121.0,ARS,cancelled,boleto,cielo,0,E003,,
TXN00000197,BKG0008690,PRT0008,5c27bb27-39cf-4267-9262-01e4d04d70d0,2025-02-23 19:31:42,2025-02-23 19:32:51,1554.28,USD,CONFIRMED,,stripe,4,,,10385
TXN00000198,BKG0005358,PRT0001,9c8ec5ab-e640-42fc-99e7-c60a8a1af430,2024-12-28 09:10:20,2024-12-28 09:13:10,356.64,BRL,confirmed,credit_card,stripe,1,,,13836
TXN00000199,BKG0014792,PRT0015,8c52a413-8df1-47b2-b67f-5e43824388f0,2024-11-22 16:26:10,2024-11-22 16:27:01,1907.03,USD,CONFIRMED,boleto,,1,,retry,4128
TXN00000200,BKG0012451,PRT0003,8f37b791-4118-49b8-b0fc-f6c75914fde7,2024-10-12 18:06:43,2024-10-12 18:07:47,721.97,BRL,CONFIRMED,credit_card,stripe,2,,retry,111
TXN00000201,BKG0011330,PRT0004,d84152b8-1f52-4c87-9090-cc34b5a0408a,2025-01-27 14:47:56,2025-01-27 14:51:29,492.9,BRL,CONFIRMED,debit_card,cielo,3,E001,ok,5858
TXN00000202,BKG0005058,PRT0019,a5a890c3-18d7-4c28-9124-4245ec041966,2025-01-27 18:39:02,2025-01-27 18:41:44,1542.72,BRL,completed,boleto,cielo,2,,manual_review,9034
TXN00000203,BKG0015464,PRT0003,2fa31efe-b5b7-4158-a062-b1a2b4ee6568,2024-11-01 23:56:35,2024-11-01 23:57:22,612.68,BRL,cancelled,pix,,4,,ok,7716
TXN00000204,BKG0000105,PRT0003,,2025-02-20 08:13:28,2025-02-20 08:17:09,1029.28,ARS,CONFIRMED,credit_card,adyen,2,,,2732
TXN00000205,BKG0008890,PRT0016,0e0f23d5-647d-4e7b-be51-a27c3fb091da,2025-01-22 01:43:36,2025-01-22 01:45:28,1358.37,USD,pending,boleto,adyen,1,,,11106
TXN00000206,BKG0003920,PRT0011,1345d446-0a78-47f5-954f-7c2eba8616d3,2024-10-08 22:52:21,2024-10-08 22:54:03,1925.77,CLP,completed,,cielo,3,E002,,146
TXN00000207,BKG0014678,PRT0017,5e0124b4-4f7a-4e1d-ae84-de5b67eb5b39,2024-11-16 01:58:27,2024-11-16 02:00:17,597.38,CLP,cancelled,credit_card,stripe,1,,,11884
TXN00000208,BKG0006168,PRT0014,86ad4386-f0f5-4ef5-b21b-fee3b4033c1c,2024-11-08 23:46:22,2024-11-08 23:47:47,1829.51,BRL,cancelled,,stripe,4,,,10750
TXN00000209,BKG0001423,PRT0020,90bbd5c3-b514-4ac3-99c0-9c8acd456cf7,2024-10-01 01:39:53,2024-10-01 01:43:57,1475.27,ARS,completed,,cielo,3,,retry,2398
TXN00000210,BKG0015954,PRT0003,ec914db8-733e-40fb-b610-dbeaf5ac664e,2025-03-12 23:35:00,2025-03-12 23:39:49,720.51,BRL,failed,,,4,E003,ok,4080
TXN00000211,BKG0009266,PRT0007,7080eea2-68b3-405e-8fb8-f4add9863973,2024-10-01 06:53:51,2024-10-01 06:56:41,1022.2,CLP,Confirmed,debit_card,stripe,3,,manual_review,1112
TXN00000212,BKG0005540,PRT0015,a0c7f600-bb7f-4515-8f1e-aa59000373ed,2025-01-04 19:54:56,2025-01-04 19:55:18,1753.37,ARS,CONFIRMED,debit_card,cielo,0,TIMEOUT,retry,9431
TXN00000213,BKG0016946,PRT0002,cf980bc1-ab39-43b0-8426-1fe83b7c67fd,2025-02-02 19:55:19,2025-02-02 19:59:57,1654.02,ARS,Confirmed,,pagseguro,2,TIMEOUT,ok,13747
TXN00000214,BKG0012718,PRT0018,5981a191-9c9d-4b98-a626-fb433a2b70a1,2024-10-17 11:31:21,2024-10-17 11:31:32,1219.36,ARS,failed,credit_card,,4,,,866
TXN00000215,BKG0007017,PRT0018,f8db21d4-0b07-4e48-92a1-85bf06fa4304,2025-02-04 07:14:52,2025-02-04 07:16:25,1020.94,USD,pending,credit_card,cielo,4,E002,,3373
TXN00000216,BKG0015573,PRT0006,cda03bd6-19a2-44bc-b6f7-7d3db1382abf,2024-10-10 17:43:50,2024-10-10 17:47:57,1569.99,ARS,cancelled,pix,adyen,4,E003,manual_review,4063
TXN00000217,BKG0004256,PRT0010,5723d3fc-9dff-486e-bcf2-fd35dc5b8f9f,2024-11-27 12:06:47,2024-11-27 12:07:31,1836.84,USD,confirmed,pix,pagseguro,1,,,12228
TXN00000218,BKG0004918,PRT0016,26414f2d-77d3-4a54-9ffb-0bb7500efec2,2024-11-25 16:33:30,2024-11-25 16:38:18,1813.06,CLP,confirmed,debit_card,pagseguro,1,E001,,1463
TXN00000219,BKG0012183,PRT0008,91aef90b-2bf8-493f-8aec-f8e4bf574d15,2024-11-29 21:49:02,2024-11-29 21:52:11,720.39,USD,pending,debit_card,adyen,0,E003,,1985
TXN00000220,BKG0001110,PRT0008,50b9ab0e-14c7-4b7f-900e-ad8139438984,2024-11-17 15:15:51,2024-11-17 15:18:55,1682.91,BRL,completed,debit_card,adyen,1,,retry,9411
TXN00000221,BKG0000188,PRT0006,73ccf23d-91d2-4a2a-bf5b-34a4109f4fb9,2025-01-17 07:16:35,2025-01-17 07:17:55,1803.15,USD,pending,,,4,,,5177
TXN00000222,BKG0007649,PRT0011,097b34e2-5394-4235-a682-d4b18ccef8be,2024-10-04 07:32:57,2024-10-04 07:35:08,983.62,CLP,failed,,,2,E001,retry,3153
TXN00000223,BKG0002945,PRT0009,1d559338-c6de-4f70-945c-dcb9308b630d,2025-02-22 09:46:19,2025-02-22 09:51:02,492.87,ARS,Confirmed,debit_card,adyen,1,E003,,4727
TXN00000224,,PRT0001,60e7c979-6adc-41c8-b867-2d7ea639ead7,2025-01-12 15:49:13,2025-01-12 15:51:21,1078.29,CLP,failed,debit_card,,0,E002,,11315
TXN00000225,BKG0005648,PRT0004,d3f4ba4c-00f2-4bdb-a68e-0d36bcf1b8fd,2024-10-10 02:05:59,2024-10-10 02:09:37,1466.39,CLP,failed,boleto,adyen,2,TIMEOUT,,1462
TXN00000226,BKG0003569,PRT0005,50d85ff1-1b22-4897-8305-f4deb03e472f,2024-10-15 05:02:13,2024-10-15 05:03:28,1104.97,USD,CONFIRMED,debit_card,adyen,0,E002,manual_review,12152
TXN00000227,BKG0002244,PRT0018,b5b11cd5-afe0-47c1-a0f6-c099fdee253b,2025-01-15 19:14:33,2025-01-15 19:17:01,1348.85,ARS,confirmed,,adyen,4,E003,,834
TXN00000228,BKG0001978,PRT0003,,2024-11-21 03:27:12,2024-11-21 03:30:31,680.06,BRL,cancelled,,pagseguro,0,,manual_review,9415
TXN00000229,BKG0017671,PRT0008,24acc28d-634d-4152-841c-171fb30593da,2025-02-11 08:13:27,2025-02-11 08:15:11,1458.09,USD,failed,,,0,E002,,9187
TXN00000230,BKG0007241,PRT0020,97bd6d74-1748-47bf-a460-1d7a93c23235,2025-02-19 22:12:35,2025-02-19 22:15:36,62552.05,BRL,cancelled,boleto,cielo,3,,retry,9082
TXN00000231,BKG0004412,PRT0016,7ee5a56a-cd8a-4700-9f89-791d1dba88b4,2024-10-03 17:07:41,2024-10-03 17:07:55,1471.58,ARS,confirmed,debit_card,,,E003,ok,7935
TXN00000232,BKG0007774,PRT0008,b723486c-6f1c-4f28-bdee-471fd49d84ae,2025-01-13 11:16:26,2025-01-13 11:16:42,219.94,ARS,Confirmed,boleto,,1,E001,,9493
TXN00000233,BKG0002105,PRT0012,dec53ed9-130c-4f99-8d99-36a7039d6a99,2024-11-21 08:23:54,2024-11-21 08:28:02,1588.64,ARS,pending,boleto,,3,,manual_review,3011
TXN00000234,BKG0013400,PRT0007,a8d6a7e4-98ae-4558-bd6a-70397dd94353,2025-03-25 01:53:30,2025-03-25 01:56:40,602.6,USD,completed,boleto,,2,TIMEOUT,ok,11900
TXN00000235,BKG0000733,PRT0013,1f059b5d-da87-4c5c-89a6-2660973c2820,2024-10-01 05:19:31,2024-10-01 05:19:57,1294.3,ARS,completed,debit_card,stripe,3,E002,,10962
TXN00000236,BKG0012507,PRT0002,8e413ceb-867c-41eb-9816-b838cbb0b04e,2024-11-06 12:30:46,2024-11-06 12:33:38,1803.47,BRL,confirmed,,pagseguro,3,E002,manual_review,468
TXN00000237,BKG0007713,PRT0015,086d2012-f24d-482c-8962-4d11ef604012,2024-10-26 04:43:08,2024-10-26 04:44:35,691.49,ARS,Confirmed,,cielo,3,,ok,12079
TXN00000238,BKG0016652,PRT0016,0b655446-55ec-4f25-8075-db558e814296,2025-01-13 18:44:16,2025-01-13 18:48:15,1036.74,USD,completed,pix,stripe,3,,,3789
TXN00000239,BKG0004352,PRT0005,24bfe63e-2ce6-43bf-affb-a380d045ae36,2025-02-21 01:42:44,2025-02-21 01:44:59,415.6,ARS,pending,boleto,stripe,3,E001,manual_review,12309
TXN00000240,BKG0017865,PRT0017,df4b7cd8-544f-4287-8104-bb4720fd39a8,2024-12-15 01:01:35,2024-12-15 01:03:38,1834.69,BRL,Confirmed,,,1,,ok,4083
TXN00000241,BKG0013194,PRT0010,840fd67e-e4ac-439c-b66b-6dee7f26902f,2024-10-14 11:26:04,2024-10-14 11:27:04,1064.48,ARS,completed,,adyen,3,E001,retry,8948
TXN00000242,BKG0004548,PRT0001,33c3eb31-27a5-4f19-b7b3-b19ee6b1eb26,2024-11-22 01:55:18,2024-11-22 01:55:19,449.39,CLP,cancelled,,cielo,2,,,1679
TXN00000243,BKG0009942,PRT0013,b212bab3-0dec-4a46-b1e6-782e7659d6ab,2025-01-11 20:16:04,2025-01-11 20:17:03,359.71,CLP,failed,debit_card,,3,E003,,6284
TXN00000244,BKG0015275,PRT0014,2554174e-0bda-4de0-a46a-1a2b43b722f7,2025-01-13 05:40:25,2025-01-13 05:43:32,1420.76,ARS,CONFIRMED,boleto,pagseguro,2,E003,retry,12361
TXN00000245,BKG0005373,PRT0007,e59eccfe-156a-4b9e-8c89-bc75bc8c6131,2024-11-16 11:49:41,2024-11-16 11:52:10,951.65,ARS,confirmed,boleto,stripe,1,TIMEOUT,,11207
TXN00000246,BKG0007478,PRT0001,e889d10e-9d48-42bb-b0c3-226b33a76f7f,2024-11-04 14:07:41,2024-11-04 14:10:34,501.62,ARS,failed,pix,stripe,4,,,4802
TXN00000247,BKG0010721,PRT0013,8733693f-7686-4c91-87ed-bc3ae24ef5c1,2024-12-29 05:16:35,2024-12-29 05:16:37,199.46,ARS,Confirmed,credit_card,stripe,2,E001,,3769
TXN00000248,BKG0005271,PRT0019,0d0ce8a6-a0d5-4f7d-af5b-51fe03a21e6b,2024-11-20 15:23:15,2024-11-20 15:25:07,1353.37,USD,failed,debit_card,pagseguro,2,E003,,3934
TXN00000249,BKG0013696,PRT0003,09e4076d-5544-4332-b500-579af5b022a1,2025-02-01 12:03:32,2025-02-01 12:04:18,1995.74,CLP,cancelled,,,4,E003,,1075
TXN00000250,BKG0010838,PRT0013,df359425-5e38-4a1a-9a83-274163791b7a,2025-03-10 17:41:47,2025-03-10 17:42:53,918.03,BRL,failed,,adyen,2,E001,,6348
TXN00000251,BKG0007322,PRT0009,4288c021-de6b-4b3c-919e-d42a7d56538a,2024-10-13 21:39:33,2024-10-13 21:42:16,498.69,ARS,cancelled,boleto,,1,,retry,13641
TXN00000252,BKG0014228,PRT0014,52a0b171-d6a2-4276-a946-902297462005,2024-10-23 05:21:29,2024-10-23 05:26:17,1598.8,BRL,failed,,adyen,2,E002,ok,10824
TXN00000253,BKG0004123,PRT0007,c272e47e-1b0e-4a6d-93c3-1c5084675280,2025-01-11 07:03:43,2025-01-11 07:07:52,1395.03,BRL,confirmed,debit_card,stripe,4,TIMEOUT,,11781
TXN00000254,BKG0015612,PRT0012,e75364db-dee6-47aa-873a-a56ba8eff11d,2024-12-17 02:42:57,2024-12-17 02:46:42,1056.38,CLP,pending,,adyen,1,TIMEOUT,manual_review,8038
TXN00000255,BKG0003280,PRT0013,e9fe0ad1-f645-47f7-a78c-138e6f1eeecc,2024-11-30 01:39:07,2024-11-30 01:41:04,1377.64,USD,Confirmed,pix,cielo,3,E002,,7945
TXN00000256,BKG0009441,PRT0018,a0d732fa-1803-434b-a352-13aaab14bd45,2025-03-14 21:19:21,2025-03-14 21:22:57,1238.16,BRL,completed,credit_card,adyen,3,,,1683
TXN00000257,BKG0007627,PRT0010,15ab15d5-ffa4-4c76-820e-19e29ad7ac56,2025-03-20 02:08:04,2025-03-20 02:12:39,1119.65,CLP,Confirmed,pix,,,E001,retry,8931
TXN00000258,BKG0004014,PRT0010,87a25e44-bcd3-43d2-b223-2afa2039e4ce,2025-01-21 05:49:00,2025-01-21 05:51:28,380.56,CLP,Confirmed,pix,stripe,1,,ok,4711
TXN00000259,BKG0007382,PRT0012,d06a8b8c-8379-4d25-a22a-23dfbdcfe75b,2024-12-05 14:37:11,2024-12-05 14:40:52,650.74,USD,failed,pix,,3,TIMEOUT,retry,4410
TXN00000260,BKG0002448,PRT0014,,2024-10-19 15:31:14,2024-10-19 15:31:16,445.52,CLP,cancelled,pix,,3,,,4270
TXN00000261,BKG0006712,PRT0018,9eb96505-47ca-403c-a53f-437494fce0ec,2025-01-01 05:49:24,2025-01-01 05:49:58,1853.44,ARS,failed,boleto,stripe,0,E001,ok,5545
TXN00000262,BKG0012948,PRT0016,a93646a2-203f-4c8d-9ba4-86d1aa90db95,2025-03-25 10:07:17,2025-03-25 10:07:58,505.77,CLP,CONFIRMED,,cielo,4,,,5630
TXN00000263,BKG0006223,PRT0016,af152020-2a9d-4900-b95e-a13845464f13,2025-02-24 13:08:01,2025-02-24 13:10:55,1647.63,BRL,Confirmed,debit_card,adyen,0,E002,retry,3655
TXN00000264,BKG0012270,PRT0014,a891bcad-9978-4617-98dc-10c9edfcaf74,2024-11-04 11:14:50,2024-11-04 11:15:09,1354.01,CLP,completed,debit_card,,2,E001,manual_review,2131
TXN00000265,BKG0014436,PRT0004,86987480-9cd4-4b90-b4cc-b4d97d93309c,2024-10-03 16:38:01,2024-10-03 16:42:37,925.39,CLP,cancelled,debit_card,cielo,,E002,,14058
TXN00000266,BKG0004078,PRT0003,ea45404b-cabe-4a2c-a501-4f7e5708631c,2025-03-28 20:09:58,2025-03-28 20:10:02,1226.25,CLP,Confirmed,pix,pagseguro,3,E002,,13192
TXN00000267,BKG0002677,PRT0011,b9c30dcc-6878-4e15-8827-5ce9f619d2f1,2025-01-13 14:58:20,2025-01-13 14:59:50,834.56,BRL,failed,boleto,cielo,4,E002,retry,13600
TXN00000268,BKG0004746,PRT0016,b82a654c-5e81-4e22-8789-3ffd008a2b80,2024-10-18 03:18:43,2024-10-18 03:19:18,953.72,ARS,Confirmed,credit_card,cielo,4,,ok,330
TXN00000269,BKG0010775,PRT0009,c3f9aac0-1bbe-49ec-9f93-633728da3335,2025-02-13 15:40:33,2025-02-13 15:40:44,172.44,ARS,completed,credit_card,,1,TIMEOUT,,6977
TXN00000270,BKG0013916,PRT0012,820f8b23-23b9-4c7c-a69a-176a45da3dd3,2024-11-02 23:47:13,2024-11-02 23:49:16,673.85,USD,CONFIRMED,pix,cielo,2,,ok,13587
TXN00000271,BKG0012209,PRT0008,96280f1e-a982-4d13-8b71-529beb5a1869,2024-12-14 22:10:43,2024-12-14 22:14:06,1547.28,ARS,completed,debit_card,adyen,3,E003,,7231
TXN00000272,BKG0006155,PRT0012,2aac7dc3-babd-4007-ae2b-aa9dba39414f,2025-03-28 12:55:43,2025-03-28 12:58:23,1567.29,ARS,CONFIRMED,boleto,,0,E001,manual_review,1544
TXN00000273,BKG0000570,PRT0005,69400dbd-c9c4-4cdf-9ef0-46402ce5f98d,2025-02-16 18:08:16,2025-02-16 18:12:24,546.04,CLP,confirmed,debit_card,,0,,manual_review,10469
